Day,Base_Demand,Tech_Trend_Multiplier,Geopolitical_Risk,Retail_Orders,MediaTek_Wafer_Orders
3072,110.02,1.33,0.044,141.0,209.0
3073,109.73,1.33,0.111,151.0,215.0
3074,109.42,1.33,0.206,150.0,208.0
3075,109.12,1.33,0.129,145.0,202.0
3076,108.81,1.33,0.152,151.0,194.0
3077,108.5,1.33,0.303,147.0,211.0
3078,108.19,1.33,0.258,138.0,194.0
3079,107.87,1.33,0.046,141.0,183.0
3080,107.55,1.33,0.089,150.0,210.0
3081,107.23,1.33,0.16,140.0,195.0
3082,106.91,1.33,0.388,138.0,195.0
3083,106.59,1.33,0.222,145.0,193.0
3084,106.26,1.33,0.072,139.0,167.0
3085,105.93,1.33,0.085,143.0,201.0
3086,105.6,1.33,0.017,140.0,181.0
3087,105.27,1.33,0.557,136.0,221.0
3088,104.94,1.32,0.096,136.0,214.0
3089,104.61,1.32,0.095,130.0,166.0
3090,104.27,1.32,0.24,133.0,192.0
3091,103.93,1.32,0.2,141.0,212.0
3092,103.6,1.32,0.023,143.0,183.0
3093,103.26,1.32,0.327,134.0,192.0
3094,102.92,1.32,0.092,129.0,179.0
3095,102.57,1.32,0.118,141.0,218.0
3096,102.23,1.32,0.379,141.0,217.0
3097,101.89,1.32,0.033,138.0,174.0
3098,101.55,1.32,0.184,127.0,170.0
3099,101.2,1.32,0.157,136.0,183.0
3100,100.86,1.32,0.052,136.0,162.0
3101,100.52,1.32,0.093,137.0,183.0
3102,100.17,1.32,0.126,133.0,182.0
3103,99.83,1.32,0.133,128.0,176.0
3104,99.48,1.32,0.154,129.0,164.0
3105,99.14,1.32,0.057,137.0,185.0
3106,98.8,1.32,0.256,132.0,179.0
3107,98.45,1.32,0.348,124.0,180.0
3108,98.11,1.32,0.07,138.0,177.0
3109,97.77,1.32,0.103,135.0,194.0
3110,97.43,1.32,0.108,137.0,179.0
3111,97.08,1.32,0.169,134.0,199.0
3112,96.74,1.32,0.167,123.0,172.0
3113,96.4,1.32,0.258,129.0,188.0
3114,96.07,1.32,0.068,130.0,174.0
3115,95.73,1.32,0.311,120.0,166.0
3116,95.39,1.32,0.243,120.0,175.0
3117,95.06,1.32,0.1,129.0,170.0
3118,94.73,1.32,0.28,129.0,189.0
3119,94.4,1.32,0.193,136.0,196.0
3120,94.07,1.32,0.068,123.0,183.0
3121,93.74,1.32,0.202,115.0,166.0
3122,93.41,1.32,0.118,122.0,176.0
3123,93.09,1.32,0.422,127.0,198.0
3124,92.77,1.32,0.081,120.0,159.0
3125,92.45,1.32,0.161,122.0,176.0
3126,92.13,1.32,0.098,118.0,158.0
3127,91.81,1.32,0.111,127.0,168.0
3128,91.5,1.32,0.024,124.0,152.0
3129,91.19,1.32,0.054,116.0,160.0
3130,90.88,1.32,0.032,117.0,148.0
3131,90.58,1.32,0.18,116.0,167.0
3132,90.27,1.32,0.16,110.0,151.0
3133,89.98,1.32,0.176,115.0,156.0
3134,89.68,1.32,0.175,109.0,143.0
3135,89.39,1.32,0.231,122.0,186.0
3136,89.1,1.32,0.039,122.0,157.0
3137,88.81,1.32,0.025,115.0,167.0
3138,88.52,1.31,0.168,117.0,154.0
3139,88.24,1.31,0.086,121.0,178.0
3140,87.97,1.31,0.09,120.0,162.0
3141,87.69,1.31,0.255,125.0,187.0
3142,87.42,1.31,0.142,116.0,146.0
3143,87.16,1.31,0.255,122.0,161.0
3144,86.9,1.31,0.343,115.0,171.0
3145,86.64,1.31,0.179,113.0,147.0
3146,86.38,1.31,0.361,117.0,186.0
3147,86.13,1.31,0.071,116.0,158.0
3148,85.89,1.31,0.079,110.0,141.0
3149,85.65,1.31,0.129,108.0,139.0
3150,85.41,1.31,0.072,112.0,147.0
3151,85.18,1.31,0.127,102.0,134.0
3152,84.95,1.31,0.318,110.0,165.0
3153,84.72,1.31,0.055,106.0,140.0
3154,84.5,1.31,0.137,108.0,159.0
3155,84.29,1.31,0.275,107.0,160.0
3156,84.08,1.31,0.172,114.0,149.0
3157,83.87,1.31,0.11,112.0,148.0
3158,83.67,1.31,0.107,110.0,140.0
3159,83.47,1.31,0.208,107.0,142.0
3160,83.28,1.31,0.1,114.0,136.0
3161,83.1,1.31,0.128,113.0,164.0
3162,82.91,1.31,0.145,108.0,161.0
3163,82.74,1.31,0.174,115.0,150.0
3164,82.57,1.31,0.032,107.0,130.0
3165,82.4,1.31,0.117,109.0,154.0
3166,82.24,1.31,0.029,105.0,130.0
3167,82.08,1.31,0.069,105.0,154.0
3168,81.93,1.31,0.122,104.0,135.0
3169,81.79,1.31,0.162,110.0,131.0
3170,81.65,1.31,0.169,109.0,149.0
3171,81.51,1.31,0.022,101.0,127.0
3172,81.39,1.31,0.292,109.0,159.0
3173,81.26,1.31,0.131,115.0,154.0
3174,81.14,1.31,0.194,103.0,149.0
3175,81.03,1.31,0.079,102.0,141.0
3176,80.93,1.31,0.183,106.0,151.0
3177,80.83,1.31,0.295,113.0,165.0
3178,80.73,1.31,0.156,103.0,142.0
3179,80.64,1.31,0.086,115.0,140.0
3180,80.56,1.31,0.066,100.0,137.0
3181,80.48,1.31,0.122,106.0,152.0
3182,80.41,1.31,0.165,97.0,137.0
3183,80.34,1.31,0.051,100.0,131.0
3184,80.28,1.31,0.114,104.0,147.0
3185,80.23,1.31,0.332,106.0,158.0
3186,80.18,1.31,0.083,111.0,156.0
3187,80.13,1.31,0.016,101.0,131.0
3188,80.1,1.3,0.078,107.0,128.0
3189,80.07,1.3,0.122,98.0,131.0
3190,80.04,1.3,0.117,109.0,139.0
3191,80.02,1.3,0.256,111.0,154.0
3192,80.01,1.3,0.249,110.0,157.0
3193,80.0,1.3,0.012,109.0,153.0
3194,80.0,1.3,0.157,104.0,150.0
3195,80.0,1.3,0.067,106.0,143.0
3196,80.01,1.3,0.054,104.0,150.0
3197,80.03,1.3,0.297,104.0,151.0
3198,80.05,1.3,0.087,101.0,137.0
3199,80.08,1.3,0.069,106.0,137.0
3200,80.12,1.3,0.18,106.0,137.0
3201,80.16,1.3,0.295,109.0,164.0
3202,80.2,1.3,0.051,106.0,125.0
3203,80.25,1.3,0.059,109.0,135.0
3204,80.31,1.3,0.162,101.0,141.0
3205,80.37,1.3,0.467,112.0,163.0
3206,80.44,1.3,0.161,103.0,143.0
3207,80.52,1.3,0.305,95.0,139.0
3208,80.6,1.3,0.395,103.0,149.0
3209,80.69,1.3,0.187,108.0,151.0
3210,80.78,1.3,0.227,105.0,149.0
3211,80.88,1.3,0.12,95.0,118.0
3212,80.98,1.3,0.251,106.0,157.0
3213,81.09,1.3,0.072,106.0,121.0
3214,81.2,1.3,0.067,101.0,153.0
3215,81.32,1.3,0.237,109.0,159.0
3216,81.45,1.3,0.105,105.0,152.0
3217,81.58,1.3,0.171,96.0,140.0
3218,81.72,1.3,0.232,110.0,155.0
3219,81.86,1.3,0.104,107.0,137.0
3220,82.01,1.3,0.056,114.0,151.0
3221,82.16,1.3,0.022,102.0,143.0
3222,82.32,1.3,0.073,106.0,133.0
3223,82.48,1.3,0.412,112.0,171.0
3224,82.65,1.3,0.081,103.0,120.0
3225,82.82,1.3,0.024,113.0,140.0
3226,83.0,1.3,0.508,113.0,167.0
3227,83.19,1.3,0.047,109.0,162.0
3228,83.38,1.3,0.015,107.0,127.0
3229,83.57,1.3,0.136,105.0,148.0
3230,83.77,1.3,0.18,105.0,162.0
3231,83.97,1.3,0.295,110.0,170.0
3232,84.18,1.3,0.035,95.0,140.0
3233,84.39,1.3,0.069,107.0,159.0
3234,84.61,1.3,0.273,106.0,153.0
3235,84.83,1.3,0.144,105.0,149.0
3236,85.06,1.3,0.201,111.0,158.0
3237,85.29,1.3,0.11,103.0,145.0
3238,85.53,1.29,0.083,117.0,161.0
3239,85.77,1.29,0.217,116.0,180.0
3240,86.01,1.29,0.071,118.0,161.0
3241,86.26,1.29,0.04,109.0,134.0
3242,86.51,1.29,0.118,113.0,160.0
3243,86.77,1.29,0.263,116.0,174.0
3244,87.03,1.29,0.102,112.0,143.0
3245,87.29,1.29,0.148,110.0,143.0
3246,87.56,1.29,0.189,114.0,168.0
3247,87.83,1.29,0.066,113.0,145.0
3248,88.11,1.29,0.273,109.0,152.0
3249,88.38,1.29,0.1,102.0,134.0
3250,88.67,1.29,0.314,110.0,163.0
3251,88.95,1.29,0.193,103.0,155.0
3252,89.24,1.29,0.335,111.0,169.0
3253,89.53,1.29,0.332,123.0,175.0
3254,89.83,1.29,0.065,107.0,156.0
3255,90.12,1.29,0.178,119.0,173.0
3256,90.43,1.29,0.282,123.0,187.0
3257,90.73,1.29,0.207,109.0,163.0
3258,91.04,1.29,0.014,126.0,160.0
3259,91.34,1.29,0.086,118.0,149.0
3260,91.66,1.29,0.177,125.0,170.0
3261,91.97,1.29,0.158,120.0,175.0
3262,92.29,1.29,0.113,117.0,147.0
3263,92.61,1.29,0.093,105.0,128.0
3264,92.93,1.29,0.472,114.0,157.0
3265,93.25,1.29,0.176,124.0,159.0
3266,93.57,1.29,0.074,128.0,164.0
3267,93.9,1.29,0.387,114.0,172.0
3268,94.23,1.29,0.256,121.0,162.0
3269,94.56,1.29,0.198,120.0,174.0
3270,94.89,1.29,0.039,124.0,165.0
3271,95.23,1.29,0.057,123.0,143.0
3272,95.56,1.29,0.179,121.0,168.0
3273,95.9,1.29,0.228,127.0,181.0
3274,96.24,1.29,0.175,120.0,186.0
3275,96.57,1.29,0.38,124.0,188.0
3276,96.91,1.29,0.172,129.0,161.0
3277,97.25,1.29,0.097,122.0,166.0
3278,97.6,1.29,0.4,124.0,187.0
3279,97.94,1.29,0.084,123.0,171.0
3280,98.28,1.29,0.18,129.0,205.0
3281,98.62,1.29,0.207,129.0,175.0
3282,98.97,1.29,0.158,125.0,165.0
3283,99.31,1.29,0.167,129.0,184.0
3284,99.66,1.29,0.156,114.0,175.0
3285,100.0,1.29,0.056,133.0,183.0
3286,100.34,1.29,0.098,133.0,177.0
3287,100.69,1.29,0.071,127.0,179.0
3288,101.03,1.29,0.095,126.0,188.0
3289,101.38,1.28,0.078,130.0,166.0
3290,101.72,1.28,0.562,126.0,189.0
3291,102.06,1.28,0.14,127.0,175.0
3292,102.4,1.28,0.079,133.0,181.0
3293,102.75,1.28,0.106,136.0,198.0
3294,103.09,1.28,0.026,134.0,171.0
3295,103.43,1.28,0.151,147.0,206.0
3296,103.76,1.28,0.183,139.0,210.0
3297,104.1,1.28,0.472,137.0,213.0
3298,104.44,1.28,0.144,137.0,185.0
3299,104.77,1.28,0.18,135.0,193.0
3300,105.11,1.28,0.088,137.0,181.0
3301,105.44,1.28,0.216,136.0,195.0
3302,105.77,1.28,0.227,141.0,197.0
3303,106.1,1.28,0.032,135.0,176.0
3304,106.43,1.28,0.005,135.0,171.0
3305,106.75,1.28,0.261,143.0,198.0
3306,107.07,1.28,0.2,135.0,199.0
3307,107.39,1.28,0.048,133.0,178.0
3308,107.71,1.28,0.236,134.0,203.0
3309,108.03,1.28,0.049,142.0,166.0
3310,108.34,1.28,0.184,152.0,207.0
3311,108.66,1.28,0.102,135.0,175.0
3312,108.96,1.28,0.343,143.0,207.0
3313,109.27,1.28,0.212,141.0,187.0
3314,109.57,1.28,0.09,146.0,180.0
3315,109.88,1.28,0.265,144.0,213.0
3316,110.17,1.28,0.263,147.0,204.0
3317,110.47,1.28,0.276,143.0,211.0
3318,110.76,1.28,0.29,138.0,187.0
3319,111.05,1.28,0.212,139.0,179.0
3320,111.33,1.28,0.018,143.0,190.0
3321,111.62,1.28,0.405,145.0,224.0
3322,111.89,1.28,0.155,141.0,188.0
3323,112.17,1.28,0.135,153.0,200.0
3324,112.44,1.28,0.092,148.0,212.0
3325,112.71,1.28,0.346,134.0,196.0
3326,112.97,1.28,0.158,144.0,188.0
3327,113.23,1.28,0.513,139.0,202.0
3328,113.49,1.28,0.071,154.0,199.0
3329,113.74,1.28,0.009,134.0,171.0
3330,113.99,1.28,0.183,148.0,213.0
3331,114.23,1.28,0.228,146.0,207.0
3332,114.47,1.28,0.25,150.0,213.0
3333,114.71,1.28,0.129,148.0,193.0
3334,114.94,1.28,0.111,157.0,227.0
3335,115.17,1.28,0.164,152.0,219.0
3336,115.39,1.28,0.086,138.0,194.0
3337,115.61,1.28,0.22,154.0,217.0
3338,115.82,1.28,0.136,149.0,207.0
3339,116.03,1.28,0.38,155.0,205.0
3340,116.23,1.27,0.047,147.0,196.0
3341,116.43,1.27,0.096,143.0,212.0
3342,116.62,1.27,0.165,142.0,191.0
3343,116.81,1.27,0.113,154.0,199.0
3344,117.0,1.27,0.26,153.0,217.0
3345,117.18,1.27,0.12,146.0,190.0
3346,117.35,1.27,0.099,136.0,174.0
3347,117.52,1.27,0.207,155.0,220.0
3348,117.68,1.27,0.182,140.0,203.0
3349,117.84,1.27,0.186,161.0,227.0
3350,117.99,1.27,0.253,143.0,192.0
3351,118.14,1.27,0.384,150.0,218.0
3352,118.28,1.27,0.048,152.0,204.0
3353,118.42,1.27,0.262,152.0,225.0
3354,118.55,1.27,0.053,152.0,200.0
3355,118.68,1.27,0.056,152.0,192.0
3356,118.8,1.27,0.068,149.0,206.0
3357,118.91,1.27,0.011,150.0,214.0
3358,119.02,1.27,0.135,148.0,214.0
3359,119.12,1.27,0.23,152.0,235.0
3360,119.22,1.27,0.044,143.0,182.0
3361,119.31,1.27,0.336,153.0,235.0
3362,119.4,1.27,0.059,151.0,214.0
3363,119.48,1.27,0.013,156.0,199.0
3364,119.56,1.27,0.043,150.0,190.0
3365,119.63,1.27,0.048,155.0,196.0
3366,119.69,1.27,0.273,155.0,221.0
3367,119.75,1.27,0.254,151.0,201.0
3368,119.8,1.27,0.147,154.0,228.0
3369,119.84,1.27,0.184,145.0,190.0
3370,119.88,1.27,0.26,159.0,231.0
3371,119.92,1.27,0.2,149.0,187.0
3372,119.95,1.27,0.15,151.0,228.0
3373,119.97,1.27,0.246,147.0,222.0
3374,119.99,1.27,0.08,148.0,183.0
3375,120.0,1.27,0.043,160.0,215.0
3376,120.0,1.27,0.167,153.0,209.0
3377,120.0,1.27,0.124,151.0,207.0
3378,119.99,1.27,0.076,151.0,208.0
3379,119.98,1.27,0.185,152.0,204.0
3380,119.96,1.27,0.116,156.0,211.0
3381,119.93,1.27,0.107,153.0,189.0
3382,119.9,1.27,0.204,153.0,215.0
3383,119.87,1.27,0.104,147.0,178.0
3384,119.82,1.27,0.022,150.0,210.0
3385,119.77,1.27,0.195,152.0,198.0
3386,119.72,1.27,0.099,151.0,207.0
3387,119.66,1.27,0.151,149.0,214.0
3388,119.59,1.27,0.121,149.0,221.0
3389,119.52,1.27,0.113,153.0,226.0
3390,119.44,1.27,0.084,153.0,220.0
3391,119.36,1.27,0.245,156.0,222.0
3392,119.27,1.26,0.029,152.0,211.0
3393,119.17,1.26,0.055,140.0,189.0
3394,119.07,1.26,0.087,162.0,222.0
3395,118.97,1.26,0.163,150.0,202.0
3396,118.86,1.26,0.073,148.0,215.0
3397,118.74,1.26,0.166,150.0,199.0
3398,118.61,1.26,0.139,148.0,192.0
3399,118.49,1.26,0.253,146.0,212.0
3400,118.35,1.26,0.273,153.0,201.0
3401,118.21,1.26,0.263,149.0,214.0
3402,118.07,1.26,0.04,149.0,213.0
3403,117.92,1.26,0.077,136.0,187.0
3404,117.76,1.26,0.171,148.0,205.0
3405,117.6,1.26,0.046,143.0,181.0
3406,117.43,1.26,0.08,146.0,180.0
3407,117.26,1.26,0.086,149.0,209.0
3408,117.09,1.26,0.09,145.0,195.0
3409,116.9,1.26,0.273,145.0,215.0
3410,116.72,1.26,0.146,148.0,181.0
3411,116.53,1.26,0.053,144.0,199.0
3412,116.33,1.26,0.387,141.0,231.0
3413,116.13,1.26,0.173,138.0,204.0
3414,115.92,1.26,0.055,148.0,199.0
3415,115.71,1.26,0.073,143.0,181.0
3416,115.5,1.26,0.288,137.0,199.0
3417,115.28,1.26,0.191,151.0,213.0
3418,115.05,1.26,0.135,147.0,196.0
3419,114.82,1.26,0.11,139.0,184.0
3420,114.59,1.26,0.272,141.0,223.0
3421,114.35,1.26,0.022,149.0,186.0
3422,114.11,1.26,0.037,143.0,184.0
3423,113.87,1.26,0.077,141.0,195.0
3424,113.62,1.26,0.061,147.0,217.0
3425,113.36,1.26,0.173,142.0,194.0
3426,113.1,1.26,0.267,148.0,195.0
3427,112.84,1.26,0.312,140.0,182.0
3428,112.58,1.26,0.058,139.0,210.0
3429,112.31,1.26,0.182,141.0,178.0
3430,112.03,1.26,0.157,146.0,202.0
3431,111.76,1.26,0.166,142.0,181.0
3432,111.48,1.26,0.242,141.0,192.0
3433,111.19,1.26,0.107,136.0,177.0
3434,110.9,1.26,0.312,135.0,176.0
3435,110.61,1.26,0.263,144.0,218.0
3436,110.32,1.26,0.132,144.0,201.0
3437,110.02,1.26,0.204,143.0,197.0
3438,109.73,1.26,0.046,142.0,182.0
3439,109.42,1.26,0.039,140.0,195.0
3440,109.12,1.26,0.046,139.0,185.0
3441,108.81,1.26,0.141,137.0,209.0
3442,108.5,1.26,0.196,139.0,190.0
3443,108.19,1.26,0.025,136.0,182.0
3444,107.87,1.26,0.118,138.0,176.0
3445,107.55,1.25,0.051,140.0,181.0
3446,107.23,1.25,0.161,128.0,187.0
3447,106.91,1.25,0.097,140.0,200.0
3448,106.59,1.25,0.177,133.0,204.0
3449,106.26,1.25,0.188,141.0,200.0
3450,105.93,1.25,0.222,139.0,209.0
3451,105.6,1.25,0.113,127.0,179.0
3452,105.27,1.25,0.284,132.0,186.0
3453,104.94,1.25,0.053,122.0,147.0
3454,104.61,1.25,0.119,129.0,173.0
3455,104.27,1.25,0.11,132.0,168.0
3456,103.93,1.25,0.142,134.0,195.0
3457,103.6,1.25,0.071,130.0,185.0
3458,103.26,1.25,0.546,132.0,197.0
3459,102.92,1.25,0.126,125.0,182.0
3460,102.57,1.25,0.047,128.0,158.0
3461,102.23,1.25,0.096,125.0,183.0
3462,101.89,1.25,0.075,129.0,171.0
3463,101.55,1.25,0.122,134.0,187.0
3464,101.2,1.25,0.105,126.0,185.0
3465,100.86,1.25,0.087,119.0,166.0
3466,100.52,1.25,0.323,127.0,184.0
3467,100.17,1.25,0.086,129.0,182.0
3468,99.83,1.25,0.183,120.0,158.0
3469,99.48,1.25,0.16,131.0,161.0
3470,99.14,1.25,0.2,121.0,181.0
3471,98.8,1.25,0.12,120.0,150.0
3472,98.45,1.25,0.123,114.0,165.0
3473,98.11,1.25,0.286,124.0,180.0
3474,97.77,1.25,0.094,131.0,177.0
3475,97.43,1.25,0.146,124.0,160.0
3476,97.08,1.25,0.175,118.0,159.0
3477,96.74,1.25,0.188,123.0,172.0
3478,96.4,1.25,0.323,124.0,184.0
3479,96.07,1.25,0.075,126.0,159.0
3480,95.73,1.25,0.175,113.0,165.0
3481,95.39,1.25,0.169,127.0,184.0
3482,95.06,1.25,0.331,120.0,180.0
3483,94.73,1.25,0.196,127.0,173.0
3484,94.4,1.25,0.155,119.0,172.0
3485,94.07,1.25,0.207,120.0,175.0
3486,93.74,1.25,0.108,112.0,132.0
3487,93.41,1.25,0.175,121.0,171.0
3488,93.09,1.25,0.127,111.0,170.0
3489,92.77,1.25,0.313,117.0,180.0
3490,92.45,1.25,0.059,113.0,162.0
3491,92.13,1.25,0.206,114.0,154.0
3492,91.81,1.25,0.3,120.0,175.0
3493,91.5,1.25,0.137,112.0,152.0
3494,91.19,1.25,0.235,119.0,169.0
3495,90.88,1.25,0.03,111.0,141.0
3496,90.58,1.25,0.235,113.0,148.0
3497,90.27,1.25,0.289,123.0,179.0
3498,89.98,1.25,0.134,113.0,146.0
3499,89.68,1.24,0.145,111.0,159.0
3500,89.39,1.24,0.152,112.0,154.0
3501,89.1,1.24,0.08,109.0,127.0
3502,88.81,1.24,0.077,106.0,155.0
3503,88.52,1.24,0.283,120.0,178.0
3504,88.24,1.24,0.126,108.0,142.0
3505,87.97,1.24,0.146,102.0,136.0
3506,87.69,1.24,0.01,108.0,129.0
3507,87.42,1.24,0.104,110.0,149.0
3508,87.16,1.24,0.02,107.0,147.0
3509,86.9,1.24,0.088,108.0,162.0
3510,86.64,1.24,0.093,107.0,143.0
3511,86.38,1.24,0.178,109.0,153.0
3512,86.13,1.24,0.102,111.0,162.0
3513,85.89,1.24,0.255,106.0,139.0
3514,85.65,1.24,0.076,119.0,161.0
3515,85.41,1.24,0.067,111.0,141.0
3516,85.18,1.24,0.264,106.0,153.0
3517,84.95,1.24,0.193,99.0,147.0
3518,84.72,1.24,0.5,106.0,147.0
3519,84.5,1.24,0.093,109.0,158.0
3520,84.29,1.24,0.067,109.0,149.0
3521,84.08,1.24,0.024,95.0,126.0
3522,83.87,1.24,0.136,105.0,157.0
3523,83.67,1.24,0.163,101.0,132.0
3524,83.47,1.24,0.03,111.0,133.0
3525,83.28,1.24,0.162,104.0,133.0
3526,83.1,1.24,0.1,92.0,129.0
3527,82.91,1.24,0.138,105.0,138.0
3528,82.74,1.24,0.148,93.0,119.0
3529,82.57,1.24,0.173,105.0,135.0
3530,82.4,1.24,0.058,115.0,155.0
3531,82.24,1.24,0.091,109.0,146.0
3532,82.08,1.24,0.166,103.0,128.0
3533,81.93,1.24,0.211,98.0,124.0
3534,81.79,1.24,0.164,108.0,144.0
3535,81.65,1.24,0.139,104.0,152.0
3536,81.51,1.24,0.067,100.0,129.0
3537,81.39,1.24,0.338,98.0,129.0
3538,81.26,1.24,0.397,96.0,143.0
3539,81.14,1.24,0.06,102.0,136.0
3540,81.03,1.24,0.131,98.0,119.0
3541,80.93,1.24,0.442,101.0,141.0
3542,80.83,1.24,0.121,105.0,150.0
3543,80.73,1.24,0.215,98.0,125.0
3544,80.64,1.24,0.185,103.0,151.0
3545,80.56,1.24,0.151,106.0,130.0
3546,80.48,1.24,0.339,101.0,134.0
3547,80.41,1.24,0.148,103.0,142.0
3548,80.34,1.24,0.137,101.0,131.0
3549,80.28,1.24,0.142,99.0,131.0
3550,80.23,1.24,0.112,103.0,142.0
3551,80.18,1.24,0.273,107.0,148.0
3552,80.13,1.24,0.047,103.0,127.0
3553,80.1,1.24,0.082,98.0,136.0
3554,80.07,1.24,0.123,98.0,135.0
3555,80.04,1.23,0.22,98.0,139.0
3556,80.02,1.23,0.116,104.0,140.0
3557,80.01,1.23,0.229,96.0,128.0
3558,80.0,1.23,0.131,94.0,118.0
3559,80.0,1.23,0.411,101.0,149.0
3560,80.0,1.23,0.182,99.0,130.0
3561,80.01,1.23,0.334,106.0,156.0
3562,80.03,1.23,0.22,87.0,119.0
3563,80.05,1.23,0.07,100.0,133.0
3564,80.08,1.23,0.055,97.0,128.0
3565,80.12,1.23,0.118,103.0,157.0
3566,80.16,1.23,0.065,97.0,116.0
3567,80.2,1.23,0.023,96.0,124.0
3568,80.25,1.23,0.526,104.0,151.0
3569,80.31,1.23,0.236,105.0,145.0
3570,80.37,1.23,0.055,99.0,123.0
3571,80.44,1.23,0.135,99.0,141.0
3572,80.52,1.23,0.267,106.0,137.0
3573,80.6,1.23,0.219,105.0,156.0
3574,80.69,1.23,0.236,105.0,154.0
3575,80.78,1.23,0.195,97.0,157.0
3576,80.88,1.23,0.382,96.0,162.0
3577,80.98,1.23,0.104,108.0,138.0
3578,81.09,1.23,0.03,103.0,148.0
3579,81.2,1.23,0.208,96.0,132.0
3580,81.32,1.23,0.227,100.0,144.0
3581,81.45,1.23,0.062,101.0,151.0
3582,81.58,1.23,0.088,100.0,127.0
3583,81.72,1.23,0.289,99.0,144.0
3584,81.86,1.23,0.062,107.0,123.0
3585,82.01,1.23,0.106,103.0,149.0
3586,82.16,1.23,0.178,112.0,177.0
3587,82.32,1.23,0.123,108.0,152.0
3588,82.48,1.23,0.306,102.0,162.0
3589,82.65,1.23,0.142,109.0,160.0
3590,82.82,1.23,0.029,104.0,129.0
3591,83.0,1.23,0.18,114.0,162.0
3592,83.19,1.23,0.16,101.0,144.0
3593,83.38,1.23,0.029,105.0,126.0
3594,83.57,1.23,0.096,100.0,149.0
3595,83.77,1.23,0.043,101.0,128.0
3596,83.97,1.23,0.067,101.0,133.0
3597,84.18,1.23,0.461,110.0,165.0
3598,84.39,1.23,0.027,105.0,138.0
3599,84.61,1.23,0.18,92.0,157.0
3600,84.83,1.23,0.04,105.0,132.0
3601,85.06,1.23,0.03,100.0,115.0
3602,85.29,1.23,0.2,102.0,145.0
3603,85.53,1.23,0.346,111.0,154.0
3604,85.77,1.23,0.172,98.0,132.0
3605,86.01,1.23,0.069,99.0,139.0
3606,86.26,1.23,0.385,97.0,135.0
3607,86.51,1.23,0.188,104.0,142.0
3608,86.77,1.23,0.12,98.0,136.0
3609,87.03,1.23,0.092,99.0,125.0
3610,87.29,1.23,0.097,106.0,142.0
3611,87.56,1.23,0.362,109.0,164.0
3612,87.83,1.23,0.077,103.0,137.0
3613,88.11,1.23,0.076,110.0,148.0
3614,88.38,1.22,0.434,109.0,169.0
3615,88.67,1.22,0.233,111.0,151.0
3616,88.95,1.22,0.19,104.0,130.0
3617,89.24,1.22,0.444,119.0,171.0
3618,89.53,1.22,0.175,104.0,132.0
3619,89.83,1.22,0.106,107.0,157.0
3620,90.12,1.22,0.147,113.0,138.0
3621,90.43,1.22,0.31,111.0,168.0
3622,90.73,1.22,0.52,115.0,173.0
3623,91.04,1.22,0.113,110.0,159.0
3624,91.34,1.22,0.083,106.0,137.0
3625,91.66,1.22,0.075,104.0,140.0
3626,91.97,1.22,0.138,121.0,171.0
3627,92.29,1.22,0.115,111.0,164.0
3628,92.61,1.22,0.059,112.0,144.0
3629,92.93,1.22,0.274,123.0,170.0
3630,93.25,1.22,0.201,112.0,161.0
3631,93.57,1.22,0.172,114.0,143.0
3632,93.9,1.22,0.314,110.0,143.0
3633,94.23,1.22,0.174,109.0,154.0
3634,94.56,1.22,0.211,125.0,182.0
3635,94.89,1.22,0.039,125.0,169.0
3636,95.23,1.22,0.122,121.0,164.0
3637,95.56,1.22,0.055,122.0,156.0
3638,95.9,1.22,0.082,121.0,178.0
3639,96.24,1.22,0.196,114.0,176.0
3640,96.57,1.22,0.185,119.0,167.0
3641,96.91,1.22,0.124,116.0,151.0
3642,97.25,1.22,0.029,106.0,129.0
3643,97.6,1.22,0.187,125.0,178.0
3644,97.94,1.22,0.354,122.0,168.0
3645,98.28,1.22,0.229,113.0,148.0
3646,98.62,1.22,0.274,118.0,165.0
3647,98.97,1.22,0.15,126.0,178.0
3648,99.31,1.22,0.276,122.0,190.0
3649,99.66,1.22,0.225,113.0,162.0
3650,100.0,1.22,0.395,116.0,178.0
3651,100.34,1.22,0.118,132.0,189.0
3652,100.69,1.22,0.295,123.0,187.0
3653,101.03,1.22,0.281,128.0,179.0
3654,101.38,1.22,0.144,133.0,191.0
3655,101.72,1.22,0.42,122.0,194.0
3656,102.06,1.22,0.115,126.0,174.0
3657,102.4,1.22,0.041,115.0,153.0
3658,102.75,1.22,0.097,122.0,171.0
3659,103.09,1.22,0.082,128.0,177.0
3660,103.43,1.22,0.331,125.0,164.0
3661,103.76,1.22,0.216,129.0,185.0
3662,104.1,1.22,0.212,131.0,196.0
3663,104.44,1.22,0.127,130.0,187.0
3664,104.77,1.22,0.29,129.0,190.0
3665,105.11,1.22,0.127,129.0,177.0
3666,105.44,1.22,0.106,125.0,166.0
3667,105.77,1.22,0.108,124.0,167.0
3668,106.1,1.22,0.08,136.0,189.0
3669,106.43,1.22,0.17,133.0,189.0
3670,106.75,1.22,0.158,126.0,183.0
3671,107.07,1.22,0.16,130.0,175.0
3672,107.39,1.22,0.078,124.0,176.0
3673,107.71,1.22,0.171,129.0,172.0
3674,108.03,1.22,0.074,134.0,181.0
3675,108.34,1.21,0.204,133.0,181.0
3676,108.66,1.21,0.384,133.0,197.0
3677,108.96,1.21,0.107,128.0,194.0
